https://www.youtube.com/watch?v=AeiBdYduTe0&list=PLD5D5A141DB07A43D&index=12,480,4343,4346,0,2,0,0,0,0,1
https://www.youtube.com/watch?v=AeiBdYduTe0&list=PLD5D5A141DB07A43D&index=12,480,4360,4362,0,1,0,0,0,0,0
https://www.youtube.com/watch?v=RJJn7mmozOE&list=PLD5D5A141DB07A43D&index=14,480,302,304,1,1,0,0,0,0,0
https://www.youtube.com/watch?v=Q9YwS3ZJGd4&list=PLD5D5A141DB07A43D&index=16,480,1446,1448,0,1,0,0,0,0,0
https://www.youtube.com/watch?v=A6fQ1X_GtJQ&list=PLD5D5A141DB07A43D&index=18,480,3270,3272,1,1,1,0,0,0,0
https://www.youtube.com/watch?v=DoxsILqA_mA&list=PLD5D5A141DB07A43D&index=31,480,1843,1845,0,1,1,0,0,0,1
https://www.youtube.com/watch?v=DoxsILqA_mA&list=PLD5D5A141DB07A43D&index=31,480,2400,2402,0,2,0,0,0,0,1
https://www.youtube.com/watch?v=iB231IU0Xhc&list=PLD5D5A141DB07A43D&index=34,480,1080,1082,0,2,0,0,0,0,1
https://www.youtube.com/watch?v=6gUSPcmt4FY&list=PLD5D5A141DB07A43D&index=38,480,999,1002,1,1,0,0,0,0,1
https://www.youtube.com/watch?v=6gUSPcmt4FY&list=PLD5D5A141DB07A43D&index=38,480,1852,1853,0,2,1,0,0,0,0
https://www.youtube.com/watch?v=6gUSPcmt4FY&list=PLD5D5A141DB07A43D&index=38,480,1900,1903,0,0,1,0,1,0,1
https://www.youtube.com/watch?v=6gUSPcmt4FY&list=PLD5D5A141DB07A43D&index=38,480,3730,3732,0,1,1,0,0,0,1
https://www.youtube.com/watch?v=xaPLGNXPsoQ&list=PLD5D5A141DB07A43D&index=40,480,3018,3021,1,1,0,0,0,0,0
https://www.youtube.com/watch?v=cuJE9ocXgH4&list=PLD5D5A141DB07A43D&index=44,480,1242,1244,0,1,1,0,0,0,1
https://www.youtube.com/watch?v=cuJE9ocXgH4&list=PLD5D5A141DB07A43D&index=44,480,3343,3345,0,0,0,0,0,0,0
https://www.youtube.com/watch?v=RClusz47RUE&list=PLD5D5A141DB07A43D&index=49,480,372,374,0,2,0,0,0,0,1
https://www.youtube.com/watch?v=RClusz47RUE&list=PLD5D5A141DB07A43D&index=49,480,393,395,0,0,0,0,0,0,1
https://www.youtube.com/watch?v=RClusz47RUE&list=PLD5D5A141DB07A43D&index=49,480,4306,4308,0,2,0,0,0,0,1
https://www.youtube.com/watch?v=558aazOF2ic&list=PLD5D5A141DB07A43D&index=51,480,369,369,0,1,1,0,0,0,1
https://www.youtube.com/watch?v=558aazOF2ic&list=PLD5D5A141DB07A43D&index=51,480,4350,4354,0,1,1,0,0,0,1
https://www.youtube.com/watch?v=eWqiH8oClrQ&list=PLD5D5A141DB07A43D&index=52,480,1615,1618,0,1,0,0,0,0,1
https://www.youtube.com/watch?v=-BS-5ZfJDsc&list=PLD5D5A141DB07A43D&index=54,480,810,812,0,1,1,0,0,0,0
https://www.youtube.com/watch?v=-BS-5ZfJDsc&list=PLD5D5A141DB07A43D&index=54,480,1848,1850,0,2,1,0,0,0,1
https://www.youtube.com/watch?v=-BS-5ZfJDsc&list=PLD5D5A141DB07A43D&index=54,480,3812,3814,0,1,1,0,0,0,1
https://www.youtube.com/watch?v=-BS-5ZfJDsc&list=PLD5D5A141DB07A43D&index=54,480,5017,5009,0,2,0,0,0,0,0
https://www.youtube.com/watch?v=-BS-5ZfJDsc&list=PLD5D5A141DB07A43D&index=54,480,5041,5045,0,1,0,0,0,0,1
https://www.youtube.com/watch?v=-EoCcJvBbvY&list=PLD5D5A141DB07A43D&index=60,480,2628,2630,0,2,0,0,0,0,0
https://www.youtube.com/watch?v=-EoCcJvBbvY&list=PLD5D5A141DB07A43D&index=60,480,5169,5171,0,1,1,0,0,0,1
https://www.youtube.com/watch?v=-EoCcJvBbvY&list=PLD5D5A141DB07A43D&index=60,480,5175,5178,0,1,1,0,0,0,1
https://www.youtube.com/watch?v=3iknkZgApWU&list=PLD5D5A141DB07A43D&index=61,480,665,668,1,1,0,0,0,0,0
https://www.youtube.com/watch?v=E3dVscdK-ZY&list=PLD5D5A141DB07A43D&index=70,480,2927,2929,1,0,0,0,1,0,1
https://www.youtube.com/watch?v=FFbBWsxnXe4&list=PLD5D5A141DB07A43D&index=76,480,1076,1078,1,2,1,0,0,0,0
https://www.youtube.com/watch?v=FFbBWsxnXe4&list=PLD5D5A141DB07A43D&index=76,480,1090,1092,1,1,0,0,0,0,0
https://www.youtube.com/watch?v=FFbBWsxnXe4&list=PLD5D5A141DB07A43D&index=76,480,1211,1213,0,1,1,0,0,0,1
https://www.youtube.com/watch?v=FFbBWsxnXe4&list=PLD5D5A141DB07A43D&index=76,480,2522,2524,0,1,0,0,0,0,1
https://www.youtube.com/watch?v=FFbBWsxnXe4&list=PLD5D5A141DB07A43D&index=76,480,2682,2684,2,1,0,0,0,0,1
https://www.youtube.com/watch?v=FFbBWsxnXe4&list=PLD5D5A141DB07A43D&index=76,480,3176,3178,2,0,0,0,0,0,1
https://www.youtube.com/watch?v=28fiV23XCEM,720,83,86,2,0,0,0,1,1,1
https://www.youtube.com/watch?v=28fiV23XCEM,720,192,194,2,0,0,0,1,1,1
https://www.youtube.com/watch?v=28fiV23XCEM,720,475,486,2,1,1,0,1,1,1
https://www.youtube.com/watch?v=FqrMeXTuz7U,720,25,28,2,1,1,0,0,0,1
https://www.youtube.com/watch?v=FqrMeXTuz7U,720,29,34,2,1,1,0,1,0,1
https://www.youtube.com/watch?v=FqrMeXTuz7U,720,490,492,2,1,1,0,0,0,1
